post_id,category,commodity,target_roles,location_state,location_city,latitude,longitude,qty_min_mt,qty_max_mt,price_per_unit_inr,created_at,expires_at,is_active,vec_commodity_rice,vec_commodity_wheat,vec_co  mmodity_cotton,vec_commodity_sugar,vec_commodity_soybean,vec_commodity_maize,vec_commodity_spices,vec_commodity_pulses,vec_commodity_groundnut,vec_commodity_mustard,vec_role_trader,vec_role_exporter,vec_role_broker,vec_geo_x,vec_geo_y,vec_geo_z,vec_qty_min_norm,vec_qty_max_norm,recency_score
489bcbd1-031c-446f-9f9b-5b907650d991,discussion,sugar,broker|exporter,Gujarat,Surat,21.1702,72.8311,,,,2026-04-03T05:52:40.321183+00:00,2026-04-17T05:52:40.321183+00:00,True,0,0,0,1,0,0,0,0,0,0,0,1,1,0.275268,0.890958,0.36114,0.0,0.0,0.44185
14b255a8-4ae9-494f-b2c6-49b902520f91,deal_req,spices,trader,Rajasthan,Jodhpur,26.2389,73.0243,19.0,20.0,101748.14,2026-03-16T21:03:14.354137+00:00,2026-03-23T21:03:14.354137+00:00,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0.261881,0.857877,0.442115,0.0038,0.004,0.089104
ac2c13dc-9d81-482e-a302-55d766633818,deal_req,mustard,trader,West Bengal,Kolkata,22.5726,88.3639,112.0,396.0,58636.52,2026-03-24T04:02:45.921934+00:00,2026-03-31T04:02:45.921934+00:00,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0.026364,0.923017,0.383854,0.0224,0.0792,0.110396
eb0dbbf7-885e-4a7d-bebb-257f620a44a6,deal_req,maize,exporter,Punjab,Amritsar,31.634,74.8723,113.0,701.0,20463.97,2026-03-26T22:05:38.054947+00:00,2026-04-02T22:05:38.054947+00:00,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0.222195,0.821911,0.524491,0.0226,0.1402,0.125031
e2547e06-559d-4d10-86a4-27cb4b7dcfd3,knowledge,cotton,trader,Rajasthan,Jodhpur,26.2389,73.0243,,,,2026-03-08T07:43:38.244762+00:00,2026-06-06T07:43:38.244762+00:00,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0.261881,0.857877,0.442115,0.0,0.0,0.525115
444bc504-7bf8-4b72-bda4-08b57febe402,discussion,sugar,broker,Karnataka,Bengaluru,12.9716,77.5946,,,,2026-03-16T23:31:28.553026+00:00,2026-03-30T23:31:28.553026+00:00,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0.209345,0.951729,0.224468,0.0,0.0,0.048826
6d0ae35e-3bb8-4e53-ae16-1307f1f7f80e,deal_req,cotton,trader,Punjab,Amritsar,31.634,74.8723,65.0,174.0,63067.87,2026-04-02T17:41:42.156726+00:00,2026-04-09T17:41:42.156726+00:00,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0.222195,0.821911,0.524491,0.013,0.0348,0.319692
b3b10f9d-b9c0-4ff6-bfc0-7f23167da4e5,market_update,rice,exporter|trader,Haryana,Hisar,29.1492,75.7217,,,,2026-03-09T00:07:00.658505+00:00,2026-03-11T00:07:00.658505+00:00,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0.215397,0.846376,0.487086,0.0,0.0,0.005905
ba8792e3-0e86-4fdc-be3b-120d9517160c,knowledge,groundnut,trader,Karnataka,Bengaluru,12.9716,77.5946,,,,2026-04-03T03:40:49.643935+00:00,2026-07-02T03:40:49.643935+00:00,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0.209345,0.951729,0.224468,0.0,0.0,0.819505
f3769a96-af59-4b95-b967-cd585ee1bb0c,discussion,wheat,broker|exporter,Punjab,Ludhiana,30.901,75.8573,,,,2026-04-02T06:47:23.813470+00:00,2026-04-16T06:47:23.813470+00:00,True,0,1,0,0,0,0,0,0,0,0,0,1,1,0.209655,0.832048,0.513556,0.0,0.0,0.188277
ac0927fc-8b85-4fec-b2db-77957137539a,knowledge,rice,broker|exporter,Uttar Pradesh,Agra,27.1767,78.0081,,,,2026-03-08T18:34:40.837903+00:00,2026-06-06T18:34:40.837903+00:00,True,1,0,0,0,0,0,0,0,0,0,0,1,1,0.184836,0.870188,0.456736,0.0,0.0,0.526032
442575cd-23ec-476c-9898-a7b683a6d775,deal_req,cotton,trader,Karnataka,Bengaluru,12.9716,77.5946,45.0,176.0,64102.04,2026-03-12T17:55:15.246248+00:00,2026-03-19T17:55:15.246248+00:00,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0.209345,0.951729,0.224468,0.009,0.0352,0.081891
6cea0efb-be1b-40f4-998e-68c9e16e0368,discussion,pulses,broker|exporter|trader,West Bengal,Kolkata,22.5726,88.3639,,,,2026-03-15T19:53:30.229148+00:00,2026-03-29T19:53:30.229148+00:00,False,0,0,0,0,0,0,0,1,0,0,1,1,1,0.026364,0.923017,0.383854,0.0,0.0,0.047293
9ecedfdf-f6e5-4739-8d5d-a39e7dd2f7c7,market_update,sugar,broker,Rajasthan,Jodhpur,26.2389,73.0243,,,,2026-03-12T21:56:25.640474+00:00,2026-03-14T21:56:25.640474+00:00,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0.261881,0.857877,0.442115,0.0,0.0,0.006748
3f7753ae-4196-447e-b094-294674acebeb,discussion,rice,broker|exporter,Madhya Pradesh,Bhopal,23.2599,77.4126,,,,2026-03-06T05:27:46.379971+00:00,2026-03-20T05:27:46.379971+00:00,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0.200216,0.896641,0.394903,0.0,0.0,0.038418
05dbc1aa-3f96-411d-bd87-6f933445ee5d,market_update,mustard,broker|exporter|trader,West Bengal,Kolkata,22.5726,88.3639,,,,2026-04-02T06:50:32.499314+00:00,2026-04-04T06:50:32.499314+00:00,True,0,0,0,0,0,0,0,0,0,1,1,1,1,0.026364,0.923017,0.383854,0.0,0.0,0.069235
f1c20306-c337-447e-8aae-c749b17d09bc,market_update,rice,trader,West Bengal,Kolkata,22.5726,88.3639,,,,2026-03-24T07:26:56.329447+00:00,2026-03-26T07:26:56.329447+00:00,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0.026364,0.923017,0.383854,0.0,0.0,0.012323
b65c8229-0527-4139-8c45-04c31b710c4f,market_update,sugar,exporter|trader,Andhra Pradesh,Hyderabad,17.385,78.4867,,,,2026-03-31T05:16:48.731594+00:00,2026-04-02T05:16:48.731594+00:00,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0.190478,0.935116,0.298791,0.0,0.0,0.030731
af1f4a1d-2345-487a-aa10-af5638e169bf,market_update,cotton,broker|exporter|trader,Karnataka,Hubli,15.3647,75.124,,,,2026-03-24T18:24:45.370045+00:00,2026-03-26T18:24:45.370045+00:00,False,0,0,1,0,0,0,0,0,0,0,1,1,1,0.247552,0.93194,0.264962,0.0,0.0,0.012786
707a2afc-97fe-491e-b858-94480469d12e,knowledge,sugar,exporter,Uttar Pradesh,Kanpur,26.4499,80.3319,,,,2026-04-02T02:42:31.109564+00:00,2026-07-01T02:42:31.109564+00:00,True,0,0,0,1,0,0,0,0,0,0,0,1,0,0.150361,0.882608,0.445415,0.0,0.0,0.706466
4134d26e-c3c9-4149-a87c-35933dca095b,deal_req,mustard,broker|exporter|trader,Punjab,Ludhiana,30.901,75.8573,67.0,352.0,52364.65,2026-03-08T01:58:00.989626+00:00,2026-03-15T01:58:00.989626+00:00,False,0,0,0,0,0,0,0,0,0,1,1,1,1,0.209655,0.832048,0.513556,0.0134,0.0704,0.075758
b063b679-af1d-4af4-8c98-638ca08b9ce9,deal_req,sugar,trader,Gujarat,Surat,21.1702,72.8311,804.0,1167.0,41980.95,2026-03-14T03:37:08.510220+00:00,2026-03-21T03:37:08.510220+00:00,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0.275268,0.890958,0.36114,0.1608,0.2334,0.084111
a40cda0d-8030-482d-9178-653d37e55bfb,deal_req,maize,broker|trader,Uttar Pradesh,Kanpur,26.4499,80.3319,34.0,721.0,23572.38,2026-04-01T13:39:46.329017+00:00,2026-04-08T13:39:46.329017+00:00,True,0,0,0,0,0,1,0,0,0,0,1,0,1,0.150361,0.882608,0.445415,0.0068,0.1442,0.21748
9b0aa7da-787a-4c7a-bda3-2da3bccc1649,deal_req,soybean,exporter,Karnataka,Hubli,15.3647,75.124,205.0,451.0,41079.09,2026-03-31T22:39:01.263195+00:00,2026-04-07T22:39:01.263195+00:00,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0.247552,0.93194,0.264962,0.041,0.0902,0.193968
89c45450-5a64-499e-9ee7-aa8bfb3d358e,deal_req,spices,broker|exporter,Uttar Pradesh,Kanpur,26.4499,80.3319,8.0,22.0,339691.0,2026-03-04T16:23:12.305952+00:00,2026-03-11T16:23:12.305952+00:00,False,0,0,0,0,0,0,1,0,0,0,0,1,1,0.150361,0.882608,0.445415,0.0016,0.0044,0.072172
85546d49-12f8-45f0-ac5a-1302f6273007,market_update,cotton,broker,Punjab,Amritsar,31.634,74.8723,,,,2026-03-28T14:42:52.399076+00:00,2026-03-30T14:42:52.399076+00:00,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0.222195,0.821911,0.524491,0.0,0.0,0.01916
6449eb94-9be7-4ee6-817b-e01b44c4a433,deal_req,maize,exporter|trader,Maharashtra,Nagpur,21.1458,79.0882,156.0,667.0,22016.66,2026-03-31T00:11:38.566627+00:00,2026-04-07T00:11:38.566627+00:00,True,0,0,0,0,0,1,0,0,0,0,1,1,0,0.176551,0.915803,0.360742,0.0312,0.1334,0.170913
babf9337-b6ed-4f7d-bd68-72dff71585b5,market_update,wheat,broker,Haryana,Hisar,29.1492,75.7217,,,,2026-03-19T11:13:15.205317+00:00,2026-03-21T11:13:15.205317+00:00,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0.215397,0.846376,0.487086,0.0,0.0,0.009019
5c0003f7-ff68-4f31-95be-9f7f2e18073f,market_update,rice,broker|exporter|trader,Punjab,Ludhiana,30.901,75.8573,,,,2026-03-26T14:24:48.609396+00:00,2026-03-28T14:24:48.609396+00:00,False,1,0,0,0,0,0,0,0,0,0,1,1,1,0.209655,0.832048,0.513556,0.0,0.0,0.015121
a13d1def-26ef-4f17-86e6-ca1b72856d33,market_update,maize,broker,Gujarat,Surat,21.1702,72.8311,,,,2026-03-17T02:10:47.161487+00:00,2026-03-19T02:10:47.161487+00:00,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0.275268,0.890958,0.36114,0.0,0.0,0.008018
1cfefdfb-1731-49ba-8d9a-6278eb7eeb1a,market_update,sugar,broker|trader,Punjab,Ludhiana,30.901,75.8573,,,,2026-03-29T01:33:53.434378+00:00,2026-03-31T01:33:53.434378+00:00,False,0,0,0,1,0,0,0,0,0,0,1,0,1,0.209655,0.832048,0.513556,0.0,0.0,0.020434
e7e71ec9-8d1d-48e2-97e2-09895b6d9974,deal_req,wheat,broker,Andhra Pradesh,Hyderabad,17.385,78.4867,59.0,320.0,29157.09,2026-03-29T13:29:30.969025+00:00,2026-04-05T13:29:30.969025+00:00,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0.190478,0.935116,0.298791,0.0118,0.064,0.148584
0d754b03-3cce-4e81-9544-aa45f4ec2e17,discussion,cotton,broker|exporter,Madhya Pradesh,Bhopal,23.2599,77.4126,,,,2026-03-04T12:37:05.670140+00:00,2026-03-18T12:37:05.670140+00:00,False,0,0,1,0,0,0,0,0,0,0,0,1,1,0.200216,0.896641,0.394903,0.0,0.0,0.03731
4e5d873f-d151-48bf-a50a-e90172273a63,deal_req,mustard,broker|trader,Punjab,Chandigarh,30.7333,76.7794,184.0,395.0,60537.74,2026-03-15T02:13:36.202098+00:00,2026-03-22T02:13:36.202098+00:00,False,0,0,0,0,0,0,0,0,0,1,1,0,1,0.196581,0.836774,0.511043,0.0368,0.079,0.085724
11303566-3882-4921-a269-c57d6d346377,deal_req,wheat,broker,Rajasthan,Jaipur,26.9124,75.7873,239.0,545.0,28675.04,2026-03-22T11:09:01.408092+00:00,2026-03-29T11:09:01.408092+00:00,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0.218932,0.864406,0.452628,0.0478,0.109,0.103833
4dfe0476-4e30-4e9b-9532-f25de1b94303,knowledge,maize,broker,Andhra Pradesh,Visakhapatnam,17.6868,83.2185,,,,2026-03-04T13:17:27.995801+00:00,2026-06-02T13:17:27.995801+00:00,True,0,0,0,0,0,1,0,0,0,0,0,0,1,0.112502,0.946066,0.303814,0.0,0.0,0.51809
95e06810-675e-4bb5-8200-39ce3199ec4a,deal_req,maize,trader,Odisha,Bhubaneswar,20.2961,85.8245,336.0,775.0,24966.1,2026-03-17T04:20:17.304998+00:00,2026-03-24T04:20:17.304998+00:00,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0.068291,0.935423,0.346872,0.0672,0.155,0.089727
d3f8d238-fb54-4857-8117-228548d3eaae,deal_req,maize,exporter,Karnataka,Bengaluru,12.9716,77.5946,69.0,595.0,19356.7,2026-04-01T12:00:13.565707+00:00,2026-04-08T12:00:13.565707+00:00,True,0,0,0,0,0,1,0,0,0,0,0,1,0,0.209345,0.951729,0.224468,0.0138,0.119,0.214375
903bd687-6881-4d09-903e-a293161db945,knowledge,spices,trader,Karnataka,Bengaluru,12.9716,77.5946,,,,2026-04-01T18:10:16.004421+00:00,2026-06-30T18:10:16.004421+00:00,True,0,0,0,0,0,0,1,0,0,0,1,0,0,0.209345,0.951729,0.224468,0.0,0.0,0.690086
f83cf827-5ffc-469b-a282-fd2336b562dd,discussion,rice,broker,Punjab,Chandigarh,30.7333,76.7794,,,,2026-03-28T09:28:00.162939+00:00,2026-04-11T09:28:00.162939+00:00,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0.196581,0.836774,0.511043,0.0,0.0,0.082893
4f3e1702-d94c-4c52-b300-a49531fd11c8,discussion,soybean,broker,Karnataka,Hubli,15.3647,75.124,,,,2026-04-02T17:02:48.325825+00:00,2026-04-16T17:02:48.325825+00:00,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0.247552,0.93194,0.264962,0.0,0.0,0.236009
d566b2d5-13f2-4aa2-aff8-333dc3898691,market_update,cotton,broker|trader,Punjab,Amritsar,31.634,74.8723,,,,2026-03-31T13:10:19.587164+00:00,2026-04-02T13:10:19.587164+00:00,False,0,0,1,0,0,0,0,0,0,0,1,0,1,0.222195,0.821911,0.524491,0.0,0.0,0.033479
421e97b3-7b5a-42dd-87c8-b556fe123948,deal_req,mustard,trader,Uttar Pradesh,Agra,27.1767,78.0081,35.0,197.0,56972.35,2026-04-02T04:11:38.736719+00:00,2026-04-09T04:11:38.736719+00:00,True,0,0,0,0,0,0,0,0,0,1,1,0,0,0.184836,0.870188,0.456736,0.007,0.0394,0.253832
6c0b6950-c733-44dc-b508-cc401dbbdfbf,deal_req,wheat,broker,Madhya Pradesh,Indore,22.7196,75.8577,294.0,563.0,20440.89,2026-03-28T22:55:26.168725+00:00,2026-04-04T22:55:26.168725+00:00,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0.225372,0.89445,0.386222,0.0588,0.1126,0.141798
83171e8b-c75f-4d6b-b7c4-481addf932d4,knowledge,cotton,exporter,Maharashtra,Mumbai,19.076,72.8777,,,,2026-03-05T05:30:29.434122+00:00,2026-06-03T05:30:29.434122+00:00,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0.278245,0.903198,0.326822,0.0,0.0,0.519275
2c019a92-14d3-49c4-9e7a-380677e9934f,market_update,mustard,broker|exporter|trader,Punjab,Ludhiana,30.901,75.8573,,,,2026-03-09T16:31:21.748932+00:00,2026-03-11T16:31:21.748932+00:00,False,0,0,0,0,0,0,0,0,0,1,1,1,1,0.209655,0.832048,0.513556,0.0,0.0,0.006035
c66d069e-dc57-4f66-9141-69b01680a520,deal_req,mustard,broker|trader,Haryana,Hisar,29.1492,75.7217,106.0,392.0,63961.54,2026-04-02T10:02:01.249585+00:00,2026-04-09T10:02:01.249585+00:00,True,0,0,0,0,0,0,0,0,0,1,1,0,1,0.215397,0.846376,0.487086,0.0212,0.0784,0.276095
b17a9e19-bdee-489c-83d7-da1a39190478,deal_req,mustard,broker|trader,Haryana,Hisar,29.1492,75.7217,146.0,430.0,61970.94,2026-03-31T15:30:06.376598+00:00,2026-04-07T15:30:06.376598+00:00,True,0,0,0,0,0,0,0,0,0,1,1,0,1,0.215397,0.846376,0.487086,0.0292,0.086,0.185474
0b269743-f0c9-42cb-9b46-ed24b38196e7,market_update,sugar,broker|exporter|trader,Gujarat,Rajkot,22.3039,70.8022,,,,2026-03-27T11:02:04.804845+00:00,2026-03-29T11:02:04.804845+00:00,False,0,0,0,1,0,0,0,0,0,0,1,1,1,0.304229,0.873733,0.379519,0.0,0.0,0.016589
fba73a06-6610-422c-9ff8-b99bcc171000,deal_req,pulses,broker|exporter|trader,Punjab,Ludhiana,30.901,75.8573,101.0,196.0,94889.0,2026-03-21T15:09:33.515381+00:00,2026-03-28T15:09:33.515381+00:00,False,0,0,0,0,0,0,0,1,0,0,1,1,1,0.209655,0.832048,0.513556,0.0202,0.0392,0.101081
5c0fca3e-8919-49d9-a766-5b71dc30dbe8,discussion,wheat,exporter,Gujarat,Surat,21.1702,72.8311,,,,2026-04-01T08:17:13.366712+00:00,2026-04-15T08:17:13.366712+00:00,True,0,1,0,0,0,0,0,0,0,0,0,1,0,0.275268,0.890958,0.36114,0.0,0.0,0.140424
75b0d306-03b3-4bf2-ace4-2a3ca31d4ec2,market_update,sugar,exporter,Tamil Nadu,Coimbatore,11.0168,76.9558,,,,2026-03-09T09:04:38.985813+00:00,2026-03-11T09:04:38.985813+00:00,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0.221543,0.956243,0.191097,0.0,0.0,0.005975
5144928d-d4ae-49a6-b96e-c39529ba3dd4,deal_req,soybean,broker,Karnataka,Bengaluru,12.9716,77.5946,68.0,454.0,41894.86,2026-03-16T19:23:40.892651+00:00,2026-03-23T19:23:40.892651+00:00,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0.209345,0.951729,0.224468,0.0136,0.0908,0.088964
d1f60729-83c9-47d2-b71c-ae7a92aaa497,deal_req,wheat,broker|trader,Gujarat,Rajkot,22.3039,70.8022,91.0,124.0,25132.68,2026-03-24T03:28:08.969745+00:00,2026-03-31T03:28:08.969745+00:00,False,0,1,0,0,0,0,0,0,0,0,1,0,1,0.304229,0.873733,0.379519,0.0182,0.0248,0.110293
c2d0b12d-fccf-4ab1-b284-3a97faa6a141,deal_req,rice,broker|exporter|trader,West Bengal,Kolkata,22.5726,88.3639,129.0,318.0,32722.25,2026-04-02T05:25:42.149902+00:00,2026-04-09T05:25:42.149902+00:00,True,1,0,0,0,0,0,0,0,0,0,1,1,1,0.026364,0.923017,0.383854,0.0258,0.0636,0.258018
533ad5c9-6cbe-4b49-8065-27dab8dd20dd,deal_req,maize,broker|exporter|trader,Karnataka,Bengaluru,12.9716,77.5946,174.0,219.0,20158.2,2026-03-14T20:36:43.256501+00:00,2026-03-21T20:36:43.256501+00:00,False,0,0,0,0,0,1,0,0,0,0,1,1,1,0.209345,0.951729,0.224468,0.0348,0.0438,0.085313
251e23b9-ccec-455a-b7e2-9f385b44cb77,knowledge,maize,broker|exporter|trader,Rajasthan,Jaipur,26.9124,75.7873,,,,2026-03-29T15:23:34.974120+00:00,2026-06-27T15:23:34.974120+00:00,True,0,0,0,0,0,1,0,0,0,0,1,1,1,0.218932,0.864406,0.452628,0.0,0.0,0.621873
6d79f146-fcfe-4a15-a9fb-1fe444d22618,market_update,mustard,broker,Andhra Pradesh,Hyderabad,17.385,78.4867,,,,2026-03-29T00:17:31.784429+00:00,2026-03-31T00:17:31.784429+00:00,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0.190478,0.935116,0.298791,0.0,0.0,0.020275
c264861a-6a4e-440f-b6e5-cb0c7036322f,deal_req,groundnut,broker,Tamil Nadu,Coimbatore,11.0168,76.9558,48.0,207.0,61351.25,2026-04-02T00:11:40.582054+00:00,2026-04-09T00:11:40.582054+00:00,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0.221543,0.956243,0.191097,0.0096,0.0414,0.241736
76b1bfda-b4ff-403f-88f0-c9ae6ab84ced,market_update,soybean,broker|exporter,Madhya Pradesh,Bhopal,23.2599,77.4126,,,,2026-03-11T11:39:19.815362+00:00,2026-03-13T11:39:19.815362+00:00,False,0,0,0,0,1,0,0,0,0,0,0,1,1,0.200216,0.896641,0.394903,0.0,0.0,0.00641
f3c8da1c-09b7-4f56-b192-b7900c24cc1d,market_update,cotton,broker,Andhra Pradesh,Visakhapatnam,17.6868,83.2185,,,,2026-03-26T20:35:14.417026+00:00,2026-03-28T20:35:14.417026+00:00,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0.112502,0.946066,0.303814,0.0,0.0,0.015529
e7d5eca3-04ef-4563-8787-7ca960d22a21,deal_req,spices,broker|trader,Punjab,Ludhiana,30.901,75.8573,12.0,18.0,126239.79,2026-03-23T17:12:38.032120+00:00,2026-03-30T17:12:38.032120+00:00,False,0,0,0,0,0,0,1,0,0,0,1,0,1,0.209655,0.832048,0.513556,0.0024,0.0036,0.108516
3a26cf55-1eba-48c0-91d6-6df5a21eb6f6,discussion,groundnut,exporter|trader,Haryana,Gurugram,28.4595,77.0266,,,,2026-03-21T09:40:41.546172+00:00,2026-04-04T09:40:41.546172+00:00,True,0,0,0,0,0,0,0,0,1,0,1,1,0,0.197369,0.856713,0.476537,0.0,0.0,0.056494
b2c51fb7-ae7b-41b1-a1a4-ce3a7214bdc8,deal_req,sugar,exporter,Maharashtra,Mumbai,19.076,72.8777,557.0,1215.0,37625.43,2026-03-14T05:14:10.337394+00:00,2026-03-21T05:14:10.337394+00:00,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0.278245,0.903198,0.326822,0.1114,0.243,0.084223
4b0b6e6d-b9ac-4585-b296-54478a7af138,deal_req,rice,broker,Uttar Pradesh,Lucknow,26.8467,80.9462,113.0,434.0,40131.79,2026-03-16T13:15:16.646707+00:00,2026-03-23T13:15:16.646707+00:00,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0.140401,0.881102,0.451605,0.0226,0.0868,0.088454
a57a69c3-266f-4da9-bad7-d26796c56650,knowledge,soybean,broker|exporter,West Bengal,Kolkata,22.5726,88.3639,,,,2026-04-02T19:25:20.799014+00:00,2026-07-01T19:25:20.799014+00:00,True,0,0,0,0,1,0,0,0,0,0,0,1,1,0.026364,0.923017,0.383854,0.0,0.0,0.759889
bf261c01-95c8-4012-8440-1de3668a2329,deal_req,cotton,broker|exporter|trader,Gujarat,Ahmedabad,23.0225,72.5714,50.0,135.0,59698.88,2026-03-16T14:48:16.277336+00:00,2026-03-23T14:48:16.277336+00:00,False,0,0,1,0,0,0,0,0,0,0,1,1,1,0.275661,0.878099,0.391093,0.01,0.027,0.088582
b882a6df-fb4c-4d26-9ca8-055da7729c25,market_update,sugar,broker|trader,Bihar,Patna,25.5941,85.1376,,,,2026-03-10T13:04:49.245271+00:00,2026-03-12T13:04:49.245271+00:00,False,0,0,0,1,0,0,0,0,0,0,1,0,1,0.076446,0.898631,0.431993,0.0,0.0,0.006208
6381f6a9-edfb-48da-84be-534bfdca276e,market_update,rice,trader,Uttar Pradesh,Lucknow,26.8467,80.9462,,,,2026-03-07T07:51:32.475727+00:00,2026-03-09T07:51:32.475727+00:00,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0.140401,0.881102,0.451605,0.0,0.0,0.005611
5b485812-44bf-410d-b42b-c15b95db0210,deal_req,rice,broker,Haryana,Gurugram,28.4595,77.0266,82.0,286.0,36311.3,2026-03-22T17:35:11.315782+00:00,2026-03-29T17:35:11.315782+00:00,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0.197369,0.856713,0.476537,0.0164,0.0572,0.104776
442dc882-3bdd-4770-89cb-ccd9d8414e93,discussion,maize,broker,Madhya Pradesh,Indore,22.7196,75.8577,,,,2026-03-15T18:13:40.696540+00:00,2026-03-29T18:13:40.696540+00:00,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0.225372,0.89445,0.386222,0.0,0.0,0.047205
92857978-8a55-49f5-9964-b00eaf8deac0,knowledge,maize,broker|trader,Chhattisgarh,Raipur,21.2514,81.6296,,,,2026-04-03T05:24:58.206100+00:00,2026-07-02T05:24:58.206100+00:00,True,0,0,0,0,0,1,0,0,0,0,1,0,1,0.135673,0.922071,0.362461,0.0,0.0,0.84199
b9516ccc-3bae-4caa-a495-75d36a66c82a,market_update,rice,broker,West Bengal,Kolkata,22.5726,88.3639,,,,2026-03-27T07:32:40.806972+00:00,2026-03-29T07:32:40.806972+00:00,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0.026364,0.923017,0.383854,0.0,0.0,0.016318
f218519b-b4cc-460e-a3f6-4af251302615,deal_req,maize,broker|exporter|trader,Karnataka,Hubli,15.3647,75.124,86.0,460.0,24938.13,2026-03-22T20:28:48.967709+00:00,2026-03-29T20:28:48.967709+00:00,False,0,0,0,0,0,1,0,0,0,0,1,1,1,0.247552,0.93194,0.264962,0.0172,0.092,0.10521
0a06e538-74c2-48ba-af6b-1edf7fac8ab1,discussion,cotton,exporter,Madhya Pradesh,Indore,22.7196,75.8577,,,,2026-03-29T01:38:19.181963+00:00,2026-04-12T01:38:19.181963+00:00,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0.225372,0.89445,0.386222,0.0,0.0,0.087922
09f51f6e-444a-41a9-88d4-d01e0c160d2b,discussion,groundnut,exporter,Chhattisgarh,Raipur,21.2514,81.6296,,,,2026-04-02T06:08:58.990023+00:00,2026-04-16T06:08:58.990023+00:00,True,0,0,0,0,0,0,0,0,1,0,0,1,0,0.135673,0.922071,0.362461,0.0,0.0,0.186177
40cc02cd-933f-4c6d-b3e8-502c008e21b8,deal_req,rice,broker|exporter|trader,Uttar Pradesh,Lucknow,26.8467,80.9462,181.0,195.0,32176.24,2026-03-04T12:08:50.823009+00:00,2026-03-11T12:08:50.823009+00:00,False,1,0,0,0,0,0,0,0,0,0,1,1,1,0.140401,0.881102,0.451605,0.0362,0.039,0.072002
1d61553d-0842-4783-a09e-3a8dd5753c86,deal_req,rice,exporter,Uttar Pradesh,Kanpur,26.4499,80.3319,147.0,219.0,27813.34,2026-03-29T20:55:20.768766+00:00,2026-04-05T20:55:20.768766+00:00,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0.150361,0.882608,0.445415,0.0294,0.0438,0.152518
b6cd5e4b-4c03-4339-af7b-4bd8cc12a9ce,deal_req,maize,broker,Haryana,Gurugram,28.4595,77.0266,114.0,347.0,18348.14,2026-03-26T03:01:08.958580+00:00,2026-04-02T03:01:08.958580+00:00,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0.197369,0.856713,0.476537,0.0228,0.0694,0.120117
0dc50320-e45d-4480-8d23-83a821db8c66,discussion,soybean,broker,Gujarat,Rajkot,22.3039,70.8022,,,,2026-03-28T15:37:24.274230+00:00,2026-04-11T15:37:24.274230+00:00,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0.304229,0.873733,0.379519,0.0,0.0,0.084704
ebe2c6a0-bf87-45dd-9430-84f0ba9ad286,market_update,mustard,exporter|trader,Maharashtra,Pune,18.5204,73.8567,,,,2026-04-01T17:55:37.399138+00:00,2026-04-03T17:55:37.399138+00:00,True,0,0,0,0,0,0,0,0,0,1,1,1,0,0.263641,0.910822,0.317642,0.0,0.0,0.051186
ee1e9835-c875-43c1-a01d-0f311309d38d,deal_req,groundnut,exporter,Gujarat,Rajkot,22.3039,70.8022,115.0,246.0,56032.13,2026-03-16T23:22:40.592722+00:00,2026-03-23T23:22:40.592722+00:00,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0.304229,0.873733,0.379519,0.023,0.0492,0.089301
